"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","AT","Austria",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","BG","Bulgaria",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","CY","Cyprus",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","CZ","Czechia",229.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","DE","Germany",7.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","DK","Denmark",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","EE","Estonia",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","EL","Greece",303.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","ES","Spain",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","FI","Finland",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","FR","France",36.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","HR","Croatia",35.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","HU","Hungary",29.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","IE","Ireland",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","IT","Italy",52.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","LT","Lithuania",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","LV","Latvia",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","MT","Malta",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","NL","Netherlands",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","NO","Norway",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","PL","Poland",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","PT","Portugal",25.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","RO","Romania",7.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","SE","Sweden",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","SI","Slovenia",21.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2006","UK","United Kingdom",22.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","AT","Austria",19.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","BG","Bulgaria",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","CY","Cyprus",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","CZ","Czechia",353.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","DE","Germany",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","DK","Denmark",28.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","EL","Greece",400.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","ES","Spain",33.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","FI","Finland",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","FR","France",101.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","HR","Croatia",80.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","HU","Hungary",58.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","IE","Ireland",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","IT","Italy",62.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","LT","Lithuania",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","LV","Latvia",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","MT","Malta",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","NL","Netherlands",11.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","NO","Norway",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","PL","Poland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","PT","Portugal",24.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","RO","Romania",7.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","SE","Sweden",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","SI","Slovenia",29.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2007","UK","United Kingdom",21.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","AT","Austria",22.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","BG","Bulgaria",21.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","CY","Cyprus",7.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","CZ","Czechia",457.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","DE","Germany",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","DK","Denmark",28.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","EE","Estonia",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","EL","Greece",518.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","ES","Spain",27.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","FI","Finland",3.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","FR","France",139.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","HR","Croatia",121.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","HU","Hungary",99.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","IE","Ireland",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","IS","Iceland",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","IT","Italy",60.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","LT","Lithuania",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","LU","Luxembourg",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","LV","Latvia",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","MT","Malta",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","NL","Netherlands",17.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","NO","Norway",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","PL","Poland",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","PT","Portugal",47.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","RO","Romania",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","SE","Sweden",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","SI","Slovenia",30.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2008","UK","United Kingdom",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","AT","Austria",12.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","BE","Belgium",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","BG","Bulgaria",37.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","CY","Cyprus",9.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","CZ","Czechia",489.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","DE","Germany",34.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","DK","Denmark",41.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","EE","Estonia",5.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","EL","Greece",851.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","ES","Spain",30.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","FI","Finland",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","FR","France",206.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","HU","Hungary",101.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","IE","Ireland",16.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","IT","Italy",31.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","LT","Lithuania",23.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","LU","Luxembourg",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","LV","Latvia",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","MT","Malta",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","NL","Netherlands",4.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","NO","Norway",6.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","PL","Poland",20.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","PT","Portugal",77.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","RO","Romania",2.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","SE","Sweden",0.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","SI","Slovenia",41.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2009","UK","United Kingdom",19.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2010","AT","Austria",13.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2010","BE","Belgium",1.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2010","BG","Bulgaria",55.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2010","CY","Cyprus",10.000000000,""
"Antimicrobial resistance","Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates","N","2010","CZ","Czechia",440.000000000,""
